30	0	2973	295	3000	5372216
60	0	2762	276	3000	5372216
90	0	2547	254	3000	5372216
120	0	2400	240	3000	5372216
150	0	2183	218	3000	5372216
180	0	1966	195	3000	5372216
210	0	1749	174	3000	5372216
240	0	1538	152	3000	5372216
270	0	1391	138	3000	5372216
300	1	1172	116	3000	5372216
330	1	1005	100	3000	5372216
360	1	1005	100	3000	5372216
390	1	1004	100	3000	5372216
420	1	1004	100	3000	5372216
450	1	1005	100	3000	5372216
480	1	1005	100	3000	5372216
510	1	1003	100	3000	5372216
540	1	1006	100	3000	5372216
570	1	1001	100	3000	5372216
600	1	1008	100	3000	5372216
630	1	1007	100	3000	5372216
660	1	1001	100	3000	5372216
690	1	1007	100	3000	5372216
720	1	1002	100	3000	5372216
750	1	1001	100	3000	5372216
780	1	1006	100	3000	5372216
810	1	1002	100	3000	5372216
840	1	1006	100	3000	5372216
870	1	1006	100	3000	5372216
900	1	1003	100	3000	5372216
930	1	1005	100	3000	5372216
960	1	1005	100	3000	5372216
990	1	1004	100	3000	5372216
1020	1	1003	100	3000	5372216
1050	1	1006	100	3000	5372216
1080	1	1003	100	3000	5372216
1110	1	1006	100	3000	5372216
1140	1	1006	100	3000	5372216
1170	1	1002	100	3000	5372216
1200	1	1007	100	3000	5372216
1230	1	1001	100	3000	5372216
1260	1	1000	100	3000	5372216
1290	1	1007	100	3000	5372216
1320	1	1001	100	3000	5372216
1350	1	1007	100	3000	5372216
1380	1	1002	100	3000	5372216
1410	1	1002	100	3000	5372216
1440	1	1007	100	3000	5372216
1470	1	1002	100	3000	5372216
1500	1	1006	100	3000	5372216
1530	1	1003	100	3000	5372216
1560	1	1004	100	3000	5372216
1590	1	1005	100	3000	5372216
1620	1	1005	100	3000	5372216
1650	1	1004	100	3000	5372216
1680	1	1003	100	3000	5372216
1710	1	1005	100	3000	5372216
1740	1	1002	100	3000	5372216
1770	1	1006	100	3000	5372216
1800	1	1000	100	3000	5372216
1830	1	1001	100	3000	5372216
1860	1	1007	100	3000	5372216
1890	1	1000	100	3000	5372216
1920	1	1007	100	3000	5372216
1950	1	1007	100	3000	5372216
1980	1	1002	100	3000	5372216
2010	1	1007	100	3000	5372216
2040	1	1003	100	3000	5372216
2070	1	1007	100	3000	5372216
2100	1	1006	100	3000	5372216
2130	1	1003	100	3000	5372216
2160	1	1004	100	3000	5372216
2190	1	1005	100	3000	5372216
2220	1	1005	100	3000	5372216
2250	1	1003	100	3000	5372216
2280	1	1006	100	3000	5372216
2310	1	1002	100	3000	5372216
2340	1	1006	100	3000	5372216
2370	1	1006	100	3000	5372216
2400	1	1000	100	3000	5372216
2430	1	1006	100	3000	5372216
2460	1	1000	100	3000	5372216
2490	1	1001	100	3000	5372216
2520	1	1006	100	3000	5372216
2550	1	1001	100	3000	5372216
2580	1	1006	100	3000	5372216
2610	1	1006	100	3000	5372216
2640	1	1002	100	3000	5372216
2670	1	1005	100	3000	5372216
2700	1	1003	100	3000	5372216
2730	1	1002	100	3000	5372216
2760	1	1002	100	3000	5372216
2790	1	1004	100	3000	5372216
2820	1	1001	100	3000	5372216
2850	1	1004	100	3000	5372216
2880	1	1004	100	3000	5372216
2910	1	1000	100	3000	5372216
2940	1	1005	99	3000	5372216
2970	1	999	100	3000	5372216
3000	1	1005	100	3000	5372216
3030	1	1005	100	3000	5372216
3060	1	1000	99	3000	5372216
3090	1	1005	99	3000	5372216
3120	1	1001	99	3000	5372216
3150	1	1001	100	3000	5372216
3180	1	1003	100	3000	5372216
3210	1	1002	100	3000	5372216
3240	1	1001	100	3000	5372216
3270	1	1001	99	3000	5372216
3300	1	1003	99	3000	5372216
3330	1	1000	99	3000	5372216
3360	1	1004	100	3000	5372216
3390	1	999	100	3000	5372216
3420	1	998	100	3000	5372216
