30	0	2912	121.9829	3000	23872206
60	0	2910	117.9536	3000	24670720
90	1	2496	99.01202	3000	25209062
120	1	2518	100.1533	3000	25141466
150	1	2512	99.91462	3000	25141466
180	1	2526	99.90929	3000	25282936
210	1	2524	99.83018	3000	25282936
240	1	2531	100.0148	3000	25306248
270	1	2532	100.0543	3000	25306248
300	1	2539	100.001	3000	25389752
330	1	2539	100.001	3000	25389752
360	1	2524	99.8609	3000	25275158
390	1	2523	99.82133	3000	25275158
420	1	2537	99.73737	3000	25436804
450	1	2545	100.0519	3000	25436804
480	1	2519	98.80801	3000	25493884
510	1	2554	100.1809	3000	25493884
