30	0	2922	140.5057	3000	20796306
60	1	2926	118.7367	3000	24642756
90	1	2459	100.2679	3000	24524298
120	1	2455	100.1048	3000	24524298
150	1	2442	100.0811	3000	24400204
180	1	2443	100.1221	3000	24400204
210	1	2451	100.0604	3000	24495216
240	1	2451	100.0604	3000	24495216
270	1	2452	100.1012	3000	24495216
300	1	2474	100.0631	3000	24724396
330	1	2474	100.0631	3000	24724396
360	1	2505	100.0759	3000	25031002
390	1	2508	100.1957	3000	25031002
420	1	2512	99.0668	3000	25356628
450	1	2544	100.3288	3000	25356628
480	1	2541	100.2105	3000	25356628
510	1	2548	100.2276	3000	25422128
540	1	2546	100.149	3000	25422128
570	1	2558	99.97024	3000	25587616
600	1	2558	99.97024	3000	25587616
630	1	2570	99.58678	3000	25806640
660	1	2588	100.2843	3000	25806640
690	1	2579	99.93552	3000	25806640
720	1	2603	100.2401	3000	25967646
750	1	2596	99.97056	3000	25967646
780	1	2634	100.1065	3000	26311984
810	1	2638	100.2585	3000	26311984
840	1	2637	100.2205	3000	26311984
870	1	2621	100.1751	3000	26164192
900	1	2618	100.0604	3000	26164192
930	1	2616	100.3673	3000	26064264
960	1	2612	100.2138	3000	26064264
990	1	2593	99.96748	3000	25938436
1020	1	2592	99.92892	3000	25938436
1050	1	2593	99.96748	3000	25938436
1080	1	2573	99.80139	3000	25781204
1110	1	2578	99.99533	3000	25781204
1140	1	2580	100.0261	3000	25793272
1170	1	2576	99.871	3000	25793272
1200	1	2603	100.0873	3000	26007298
1230	1	2605	100.1642	3000	26007298
1260	1	2618	100.6641	3000	26007298
1290	1	2591	100.128	3000	25876870
1320	1	2589	100.0507	3000	25876870
1350	1	2556	99.85896	3000	25596100
1380	1	2554	99.78082	3000	25596100
1410	1	2559	100.0597	3000	25574740
1440	1	2555	99.90327	3000	25574740
1470	1	2555	99.90327	3000	25574740
1500	1	2553	99.84544	3000	25569520
1530	1	2553	99.84544	3000	25569520
1560	1	2556	100.0886	3000	25537372
1590	1	2555	100.0494	3000	25537372
1620	1	2539	100.0722	3000	25371692
1650	1	2539	100.0722	3000	25371692
1680	1	2534	99.87509	3000	25371692
1710	1	2518	99.98901	3000	25182768
1740	1	2517	99.9493	3000	25182768
1770	1	2506	99.82198	3000	25104692
1800	1	2511	100.0211	3000	25104692
1830	1	2500	99.8349	3000	25041344
1860	1	2501	99.87483	3000	25041344
1890	1	2502	99.91476	3000	25041344
1920	1	2501	99.87639	3000	25040954
1950	1	2503	99.95625	3000	25040954
1980	1	2523	100.0271	3000	25223156
2010	1	2529	100.265	3000	25223156
2040	1	2532	99.08263	3000	25554428
2070	1	2556	100.0218	3000	25554428
2100	1	2557	100.0609	3000	25554428
2130	1	2551	99.991	3000	25512296
2160	1	2557	100.2262	3000	25512296
2190	1	2551	99.98443	3000	25513972
2220	1	2550	99.94524	3000	25513972
2250	1	2558	99.58816	3000	25685784
2280	1	2571	100.0943	3000	25685784
2310	1	2576	100.2889	3000	25685784
2340	1	2595	100.1851	3000	25902056
2370	1	2591	100.0307	3000	25902056
2400	1	2622	100.1128	3000	26190448
2430	1	2621	100.0747	3000	26190448
2460	1	2630	99.68483	3000	26383152
2490	1	2640	100.0639	3000	26383152
2520	1	2639	100.026	3000	26383152
2550	1	2646	100.252	3000	26393492
2580	1	2636	99.87311	3000	26393492
2610	1	2631	100.1737	3000	26264372
2640	1	2629	100.0976	3000	26264372
2670	1	2613	100.0563	3000	26115298
2700	1	2610	99.94142	3000	26115298
2730	1	2610	99.94142	3000	26115298
2760	1	2599	99.83564	3000	26032788
2790	1	2601	99.91247	3000	26032788
2820	1	2604	99.89001	3000	26068672
2850	1	2604	99.89001	3000	26068672
2880	1	2595	99.95695	3000	25961176
2910	1	2597	100.034	3000	25961176
2940	1	2581	99.82487	3000	25855282
2970	1	2587	100.0569	3000	25855282
3000	1	2583	99.90221	3000	25855282
3030	1	2575	99.88146	3000	25780560
3060	1	2575	99.88146	3000	25780560
3090	1	2575	99.87878	3000	25781252
3120	1	2574	99.83999	3000	25781252
3150	1	2570	99.73752	3000	25767636
3180	1	2577	100.0092	3000	25767636
