30	0	1055	99	3000	5900523
60	0	1061	99	3000	5900523
90	0	1062	99	3000	5900523
120	0	1055	99	3000	5900523
150	0	1062	99	3000	5900523
180	0	1055	99	3000	5900523
210	0	1062	99	3000	5900523
240	0	1063	99	3000	5900523
270	0	1055	99	3000	5900523
300	0	1063	99	3000	5900523
330	0	1063	99	3000	5900523
360	0	1055	99	3000	5900523
390	0	1062	99	3000	5900523
420	0	1056	99	3000	5900523
450	0	1062	99	3000	5900523
480	0	1061	99	3000	5900523
510	0	1060	99	3000	5900523
540	0	1060	99	3000	5900523
570	0	1060	99	3000	5900523
600	0	1059	99	3000	5900523
630	0	1058	99	3000	5900523
660	0	1060	99	3000	5900523
690	0	1057	99	3000	5900523
720	0	1061	99	3000	5900523
750	0	1061	99	3000	5900523
780	0	1061	99	3000	5900523
810	0	1061	99	3000	5900523
840	0	1055	99	3000	5900523
870	0	1062	99	3000	5900523
900	0	1062	99	3000	5900523
930	0	1054	99	3000	5900523
960	0	1063	99	3000	5900523
990	0	1055	99	3000	5900523
1020	0	1063	99	3000	5900523
1050	0	1063	99	3000	5900523
1080	0	1055	99	3000	5900523
1110	0	1063	99	3000	5900523
1140	0	1056	99	3000	5900523
1170	0	1056	99	3000	5900523
1200	0	1063	99	3000	5900523
1230	0	1056	99	3000	5900523
1260	0	1062	99	3000	5900523
1290	0	1057	99	3000	5900523
1320	0	1061	99	3000	5900523
1350	0	1060	99	3000	5900523
1380	0	1058	99	3000	5900523
1410	0	1059	99	3000	5900523
1440	0	1058	99	3000	5900523
1470	0	1059	99	3000	5900523
1500	0	1058	99	3000	5900523
1530	0	1060	99	3000	5900523
1560	0	1057	99	3000	5900523
1590	0	1061	99	3000	5900523
1620	0	1061	99	3000	5900523
