30	0	867	95	3000	4325820
60	0	864	94	3000	4329635
90	0	863	94	3000	4331510
120	0	864	94	3000	4327002
150	0	864	94	3000	4324567
180	0	863	95	3000	4327019
210	0	865	94	3000	4312366
240	0	876	98	3000	4319291
270	0	864	95	3000	4320078
300	0	864	94	3000	4327177
330	0	865	94	3000	4317450
360	0	864	95	3000	4325192
390	0	869	96	3000	4322558
420	0	865	95	3000	4317468
450	0	868	96	3000	4319932
480	0	864	95	3000	4329635
510	0	865	95	3000	4314840
540	0	868	96	3000	4319291
570	0	864	94	3000	4321907
600	0	864	94	3000	4309756
630	0	862	94	3000	4321766
660	0	865	95	3000	4307128
690	0	863	94	3000	4316675
720	0	863	94	3000	4316829
750	0	876	98	3000	4319914
780	0	863	94	3000	4319291
810	0	864	94	3000	4316811
840	0	865	95	3000	4329618
870	0	864	95	3000	4319932
900	0	868	96	3000	4312366
930	0	865	94	3000	4309432
960	0	868	96	3000	4312214
990	0	863	94	3000	4324415
1020	0	866	95	3000	4317450
1050	0	868	96	3000	4314863
1080	0	865	94	3000	4319442
1110	0	864	95	3000	4319948
1140	0	866	95	3000	4320060
