30	1	2841	198	3000	9690103
60	1	1792	125	3000	9690103
90	1	1792	125	3000	9690103
120	1	1792	125	3000	9690103
150	1	1792	125	3000	9690103
180	1	1793	125	3000	9690103
210	1	1793	125	3000	9690103
240	1	1792	125	3000	9690103
270	1	1791	125	3000	9690103
300	1	1792	125	3000	9690103
330	1	1792	125	3000	9690103
360	1	1793	125	3000	9690103
390	1	1793	125	3000	9690103
420	1	1793	125	3000	9690103
450	1	1792	125	3000	9690103
480	1	1793	125	3000	9690103
510	1	1793	125	3000	9690103
540	1	1791	125	3000	9690103
570	1	1792	125	3000	9690103
600	1	1792	125	3000	9690103
630	1	1792	125	3000	9690103
660	1	1792	125	3000	9690103
690	1	1792	125	3000	9690103
720	1	1792	125	3000	9690103
750	1	1793	125	3000	9690103
780	1	1793	125	3000	9690103
810	1	1792	125	3000	9690103
840	1	1792	125	3000	9690103
870	1	1792	125	3000	9690103
900	1	1792	125	3000	9690103
930	2	1791	125	3000	9690103
960	2	358	25	3000	7534662
990	2	304	21	3000	9542099
