30	0	2581	100.0991	3000	25784436
60	0	2582	100.1379	3000	25784436
90	0	2564	99.75055	3000	25704120
120	0	2571	100.0229	3000	25704120
150	0	2537	98.70013	3000	25704120
180	0	2583	100.0455	3000	25818242
210	0	2577	99.81315	3000	25818242
240	0	2595	100.2094	3000	25895766
270	0	2588	99.93912	3000	25895766
300	0	2602	100.211	3000	25965214
330	0	2600	100.134	3000	25965214
360	0	2583	99.86763	3000	25864236
390	0	2592	100.2156	3000	25864236
420	0	2588	100.0874	3000	25857388
450	0	2588	100.0874	3000	25857388
480	0	2594	99.90662	3000	25964244
510	0	2604	100.2918	3000	25964244
540	0	2581	99.4363	3000	25956316
570	0	2606	100.3995	3000	25956316
600	0	2888	111.2639	3000	25956316
630	0	2579	99.70753	3000	25865648
660	0	2589	100.0941	3000	25865648
690	0	2603	100.1184	3000	25999208
720	0	2600	100.003	3000	25999208
750	0	2604	100.2087	3000	25985756
780	0	2603	100.1703	3000	25985756
810	0	2569	99.08032	3000	25928458
