30	1	1272	263	3000	869314
60	1	701	127	3000	844357
90	1	699	126	3000	855495
120	1	694	126	3000	852450
150	2	184	34	3000	852450
180	2	184	34	3000	804410
210	2	181	33	3000	807245
240	2	182	33	3000	822334
270	2	183	33	3000	819771
300	2	182	33	3000	821077
330	2	182	33	3000	822334
360	2	183	33	3000	808277
390	2	181	33	3000	797186
420	2	180	33	3000	784613
450	2	181	33	3000	808568
480	3	554	100	3000	831201
510	3	555	100	3000	857501
540	3	555	100	3000	850906
570	3	557	101	3000	853594
600	3	555	100	3000	849559
630	3	556	101	3000	850008
660	3	555	100	3000	849778
690	3	554	100	3000	850906
720	3	558	101	3000	852256
750	3	554	100	3000	844588
780	3	554	100	3000	851819
810	3	556	101	3000	847753
840	3	554	100	3000	847520
870	3	561	102	3000	848874
900	3	556	101	3000	854066
930	3	557	101	3000	860201
960	3	559	101	3000	855854
990	3	557	101	3000	859688
1020	3	557	101	3000	855433
1050	3	559	101	3000	849108
1080	3	556	101	3000	848418
1110	3	554	100	3000	850906
1140	3	558	101	3000	847981
1170	3	555	100	3000	854065
1200	3	557	101	3000	852713
1230	3	556	101	3000	849778
1260	3	556	101	3000	857008
1290	3	558	101	3000	857211
1320	3	556	101	3000	855428
1350	3	555	100	3000	853394
1380	3	559	101	3000	856310
1410	3	555	100	3000	852950
1440	3	559	101	3000	850008
1470	3	557	101	3000	857211
1500	3	555	100	3000	848418
1530	3	559	101	3000	853394
1560	3	556	100	3000	851583
1590	3	558	101	3000	850906
1620	3	559	101	3000	851580
1650	3	555	100	3000	847525
1680	3	556	101	3000	845241
1710	3	558	101	3000	850904
1740	3	555	100	3000	854985
1770	3	555	101	3000	845723
1800	3	557	101	3000	852256
1830	3	554	100	3000	853394
1860	3	559	101	3000	851575
1890	3	555	100	3000	852256
1920	3	554	100	3000	853394
1950	3	558	101	3000	847981
1980	3	554	100	3000	848418
2010	3	555	100	3000	850008
2040	3	559	101	3000	846193
2070	3	555	101	3000	851583
2100	3	559	101	3000	851583
2130	3	555	100	3000	849559
2160	3	554	100	3000	850906
2190	3	559	101	3000	849778
2220	3	554	100	3000	852042
2250	3	558	101	3000	849559
2280	3	556	101	3000	851583
2310	3	555	101	3000	854066
2340	3	558	101	3000	854962
2370	3	556	101	3000	848205
2400	3	554	100	3000	850688
2430	3	557	101	3000	849778
